  0.189999999999999974E+00  0.615586995483757332E+08  0.426243908486780697E+03  0.808092199970579031E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.199999999999999983E+00  0.603339718732770011E+08  0.421434156614333460E+03  0.798243619890201444E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.209999999999999992E+00  0.591328329117906243E+08  0.416762607386604600E+03  0.788280149074121937E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.220000000000000001E+00  0.579548411786009148E+08  0.412214760761813920E+03  0.778241382505438196E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.229999999999999982E+00  0.567995632676878497E+08  0.407778586700411495E+03  0.768159558336023224E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.239999999999999991E+00  0.556665737035196498E+08  0.403444011156333659E+03  0.758061099164342295E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.249999999999999972E+00  0.545554547958963886E+08  0.399202525424230657E+03  0.747967783256134112E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.260000000000000009E+00  0.534657964981030822E+08  0.395046885631506711E+03  0.737897645341272323E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.270000000000000018E+00  0.523971962681176066E+08  0.390970879004354003E+03  0.727865677099106279E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.280000000000000027E+00  0.513492589326812699E+08  0.386969140214342758E+03  0.717884377412447179E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.289999999999999980E+00  0.503215965540788546E+08  0.383037005717209638E+03  0.707964188655115095E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.299999999999999989E+00  0.493138282995102629E+08  0.379170397219051836E+03  0.698113845607276971E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.309999999999999998E+00  0.483255803129512593E+08  0.375365727692822418E+03  0.688340656729745888E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.320000000000000007E+00  0.473564855894196704E+08  0.371619825012294882E+03  0.678650732595588579E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.329999999999999960E+00  0.464061838515753597E+08  0.367929869466505238E+03  0.669049172689870488E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.339999999999999969E+00  0.454743214285877571E+08  0.364293342296972014E+03  0.659540219150508506E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.349999999999999978E+00  0.445605511372144148E+08  0.360707983053178964E+03  0.650127384063620298E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.359999999999999987E+00  0.436645321650381237E+08  0.357171754051702408E+03  0.640813555457105736E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.369999999999999940E+00  0.427859299558127224E+08  0.353682810595086607E+03  0.631601086023996459E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.379999999999999949E+00  0.419244160968730897E+08  0.350239475889503524E+03  0.622491867758350168E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.389999999999999958E+00  0.410796682085662410E+08  0.346840219817857928E+03  0.613487395033558073E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.399999999999999967E+00  0.402513698356624171E+08  0.343483640893673737E+03  0.604588818146940866E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.410000000000000031E+00  0.394392103407070264E+08  0.340168450852733315E+03  0.595796988959578130E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.419999999999999984E+00  0.386428847992770374E+08  0.336893461442879584E+03  0.587112499950028337E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.429999999999999993E+00  0.378620938971038163E+08  0.333657573054169745E+03  0.578535717755231758E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.440000000000000002E+00  0.370965438290295079E+08  0.330459764896632635E+03  0.570066812076736824E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.450000000000000011E+00  0.363459461997611076E+08  0.327299086484915335E+03  0.561705780674246853E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.459999999999999964E+00  0.356100179263903126E+08  0.324174650230979978E+03  0.553452471042907518E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.469999999999999973E+00  0.348884811426467448E+08  0.321085624979845022E+03  0.545306599269214075E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.479999999999999982E+00  0.341810631048528701E+08  0.318031230350874011E+03  0.537267766477922237E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.489999999999999991E+00  0.334874960995499268E+08  0.315010731769557992E+03  0.529335473215002366E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.499999999999999944E+00  0.328075173527653590E+08  0.312023436093150110E+03  0.521509132056448721E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.510000000000000009E+00  0.321408689408918060E+08  0.309068687748665127E+03  0.513788078687285974E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.520000000000000018E+00  0.314872977031487525E+08  0.306145865314299215E+03  0.506171581657499530E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.529999999999999916E+00  0.308465551555998996E+08  0.303254378485725226E+03  0.498658850990405824E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.540000000000000036E+00  0.302183974066968709E+08  0.300393665377397269E+03  0.491249045792952472E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.549999999999999933E+00  0.296025850743234307E+08  0.297563190116247711E+03  0.483941280995686611E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.560000000000000053E+00  0.289988832043133602E+08  0.294762440691248912E+03  0.476734633331861573E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.569999999999999951E+00  0.284070611904157847E+08  0.291990927027439852E+03  0.469628146649779012E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.579999999999999960E+00  0.278268926956821829E+08  0.289248179257345498E+03  0.462620836639462311E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.589999999999999969E+00  0.272581555752508827E+08  0.286533746166390529E+03  0.455711695043758311E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.599999999999999978E+00  0.267006318005029932E+08  0.283847193792026246E+03  0.448899693414593571E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.609999999999999876E+00  0.261541073845669888E+08  0.281188104158950921E+03  0.442183786467142738E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.619999999999999996E+00  0.256183723091472201E+08  0.278556074135075562E+03  0.435562915077838795E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.629999999999999893E+00  0.250932204526536912E+08  0.275950714394837121E+03  0.429036008966315876E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.640000000000000013E+00  0.245784495196093395E+08  0.273371648478134603E+03  0.422601989096344028E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.650000000000000022E+00  0.240738609713137336E+08  0.270818511934608182E+03  0.416259769826493709E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.659999999999999920E+00  0.235792599577393085E+08  0.268290951544224242E+03  0.410008260837525597E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.670000000000000040E+00  0.230944552506401278E+08  0.265788624606211783E+03  0.403846368860263226E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.679999999999999938E+00  0.226192591778507344E+08  0.263311198289328388E+03  0.397772999224904595E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.690000000000000058E+00  0.221534875587544441E+08  0.260858349037249695E+03  0.391787057250276973E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.699999999999999956E+00  0.216969596409009993E+08  0.258429762023583919E+03  0.385887449489421272E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.709999999999999964E+00  0.212494980377525538E+08  0.256025130651634242E+03  0.380073084846023278E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.719999999999999973E+00  0.208109286675386317E+08  0.253644156094571457E+03  0.374342875574592654E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.729999999999999982E+00  0.203810806932008192E+08  0.251286546872156890E+03  0.368695738175853080E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.739999999999999880E+00  0.199597864634073824E+08  0.248952018460569889E+03  0.363130594197567348E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.750000000000000000E+00  0.195468814546191692E+08  0.246640292932265112E+03  0.357646370949901893E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.759999999999999898E+00  0.191422042141889557E+08  0.244351098623103638E+03  0.352242002143478601E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.770000000000000018E+00  0.187455963044750653E+08  0.242084169824294406E+03  0.346916428457391362E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.779999999999999916E+00  0.183569022479521073E+08  0.239839246496928439E+03  0.341668598043710688E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.789999999999999925E+00  0.179759694733011425E+08  0.237616074007117390E+03  0.336497466974319650E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.799999999999999933E+00  0.176026482624619603E+08  0.235414402879944475E+03  0.331401999635336153E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.809999999999999942E+00  0.172367916986303106E+08  0.233233988570613974E+03  0.326381169073831302E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.820000000000000062E+00  0.168782556151842102E+08  0.231074591251341161E+03  0.321433957301092732E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.829999999999999960E+00  0.165268985455222335E+08  0.228935975612667249E+03  0.316559355556247624E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.839999999999999969E+00  0.161825816737976763E+08  0.226817910678005774E+03  0.311756364533691453E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.849999999999999978E+00  0.158451687865338940E+08  0.224720169630343946E+03  0.307023994577427800E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.859999999999999987E+00  0.155145262251038570E+08  0.222642529650116330E+03  0.302361265845115781E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.869999999999999885E+00  0.151905228390595838E+08  0.220584771763365126E+03  0.297767208444364542E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.880000000000000004E+00  0.148730299402966145E+08  0.218546680699375059E+03  0.293240862543554499E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.889999999999999902E+00  0.145619212580380328E+08  0.216528044757050282E+03  0.288781278459259511E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.900000000000000022E+00  0.142570728946243040E+08  0.214528655679359730E+03  0.284387516722138514E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.909999999999999920E+00  0.139583632820945792E+08  0.212548308535241603E+03  0.280058648122993361E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.919999999999999929E+00  0.136656731395452712E+08  0.210586801608406375E+03  0.275793753740526085E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.929999999999999938E+00  0.133788854312523026E+08  0.208643936292528707E+03  0.271591924952188322E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.939999999999999947E+00  0.130978853255438954E+08  0.206719516992361093E+03  0.267452263429383095E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.949999999999999956E+00  0.128225601544102449E+08  0.204813351030339618E+03  0.263373881118164434E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.959999999999999964E+00  0.125527993738370482E+08  0.202925248558291543E+03  0.259355900206473279E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.969999999999999973E+00  0.122884945248508379E+08  0.201055022473882616E+03  0.255397453078854909E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.979999999999999982E+00  0.120295391952623762E+08  0.199202488341474350E+03  0.251497682259516750E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.989999999999999991E+00  0.117758289820970595E+08  0.197367464317086075E+03  0.247655740344507592E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.999999999999999889E+00  0.115272614546992201E+08  0.195549771077182896E+03  0.243870789923735259E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.101000000000000001E+01  0.112837361184989307E+08  0.193749231751030521E+03  0.240142003493471151E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.102000000000000002E+01  0.110451543794296272E+08  0.191965671856379998E+03  0.236468563359943772E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.103000000000000003E+01  0.108114195089848265E+08  0.190198919238262135E+03  0.232849661534566195E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.104000000000000004E+01  0.105824366099025831E+08  0.188448804010690509E+03  0.229284499621309834E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.105000000000000004E+01  0.103581125824672524E+08  0.186715158501083550E+03  0.225772288696689259E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.105999999999999983E+01  0.101383560914167445E+08  0.184997817197235179E+03  0.222312249182800372E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.107000000000000006E+01  0.992307753344513848E+07  0.183296616696671066E+03  0.218903610713819262E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.108000000000000007E+01  0.971218900529010408E+07  0.181611395658244192E+03  0.215545611996353216E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.108999999999999986E+01  0.950560427239461988E+07  0.179941994755830393E+03  0.212237500664010213E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.109999999999999987E+01  0.930323873813275620E+07  0.178288256633997349E+03  0.208978533126544789E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.110999999999999988E+01  0.910500941359001212E+07  0.176650025865527510E+03  0.205767974413924492E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.112000000000000011E+01  0.891083488788786344E+07  0.175027148910684957E+03  0.202605098015654420E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.113000000000000012E+01  0.872063529904298112E+07  0.173419474078124324E+03  0.199489185715696209E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.113999999999999990E+01  0.853433230535225198E+07  0.171826851487345465E+03  0.196419527423315401E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.114999999999999991E+01  0.835184905729329120E+07  0.170249133032605585E+03  0.193395421000196450E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.115999999999999992E+01  0.817311016993220616E+07  0.168686172348205957E+03  0.190416172084171819E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.117000000000000015E+01  0.799804169582922477E+07  0.167137824775076695E+03  0.187481093909918314E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.117999999999999994E+01  0.782657109843326546E+07  0.165603947328585974E+03  0.184589507126988536E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.118999999999999995E+01  0.765862722595714219E+07  0.164084398667508253E+03  0.181740739615560670E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.119999999999999996E+01  0.749414028572470229E+07  0.162579039064087453E+03  0.178934126300306446E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.120999999999999996E+01  0.733304181898124143E+07  0.161087730375137454E+03  0.176169008962796823E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.121999999999999975E+01  0.717526467615967803E+07  0.159610336014123646E+03  0.173444736052888544E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.122999999999999998E+01  0.702074299259365443E+07  0.158146720924175099E+03  0.170760662499558805E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.123999999999999999E+01  0.686941216467008647E+07  0.156696751551979162E+03  0.168116149521680626E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.125000000000000000E+01  0.672120882641342469E+07  0.155260295822512376E+03  0.165510564439260037E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.125999999999999979E+01  0.657607082649348862E+07  0.153837223114566882E+03  0.162943280485686159E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.126999999999999980E+01  0.643393720564985927E+07  0.152427404237030714E+03  0.160413676621574467E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.128000000000000003E+01  0.629474817452523671E+07  0.151030711405886819E+03  0.157921137350816309E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.129000000000000004E+01  0.615844509190047905E+07  0.149647018221893347E+03  0.155465052539479160E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.130000000000000004E+01  0.602497044332408253E+07  0.148276199648914428E+03  0.153044817238235026E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.130999999999999983E+01  0.589426782012948021E+07  0.146918131992869007E+03  0.150659831509027043E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.131999999999999984E+01  0.576628189883277752E+07  0.145572692881268694E+03  0.148309500256716490E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.133000000000000007E+01  0.564095842090447526E+07  0.144239761243318156E+03  0.145993233066485033E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.134000000000000008E+01  0.551824417290849704E+07  0.142919217290550733E+03  0.143710444047795988E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.134999999999999987E+01  0.539808696700195409E+07  0.141610942497975628E+03  0.141460551685750318E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.135999999999999988E+01  0.528043562178896088E+07  0.140314819585713479E+03  0.139242978700698842E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.136999999999999988E+01  0.516523994352288824E+07  0.139030732501098811E+03  0.137057151916998833E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.138000000000000012E+01  0.505245070765007101E+07  0.137758566401227768E+03  0.134902502141824357E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.138999999999999990E+01  0.494201964068933483E+07  0.136498207635933369E+03  0.132778464054962171E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.139999999999999991E+01  0.483389940244135819E+07  0.135249543731168018E+03  0.130684476110538753E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.140999999999999992E+01  0.472804356852182094E+07  0.134012463372777603E+03  0.128619980451637844E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.141999999999999993E+01  0.462440661321256030E+07  0.132786856390649206E+03  0.126584422838775467E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.142999999999999972E+01  0.452294389262545481E+07  0.131572613743218170E+03  0.124577252593201493E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.143999999999999995E+01  0.442361162817279249E+07  0.130369627502318536E+03  0.122597922555996078E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.144999999999999996E+01  0.432636689033925440E+07  0.129177790838363649E+03  0.120645889063920407E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.145999999999999996E+01  0.423116758274991717E+07  0.127996998005843338E+03  0.118720611942965974E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.146999999999999997E+01  0.413797242652885988E+07  0.126827144329124735E+03  0.116821554520526362E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.147999999999999976E+01  0.404674094494335167E+07  0.125668126188545500E+03  0.114948183657088720E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.148999999999999999E+01  0.395743344832857139E+07  0.124519841006786876E+03  0.113099969798303178E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.150000000000000000E+01  0.387001101928765187E+07  0.123382187235517009E+03  0.111276387048250129E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.151000000000000001E+01  0.378443549816220906E+07  0.122255064342293053E+03  0.109476913264667985E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.151999999999999980E+01  0.370066946876874613E+07  0.121138372797713089E+03  0.107701030176850793E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.152999999999999980E+01  0.361867624439571705E+07  0.120032014062807690E+03  0.105948223526851393E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.154000000000000004E+01  0.353841985405704845E+07  0.118935890576663070E+03  0.104217983234553444E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.155000000000000004E+01  0.345986502899730485E+07  0.117849905744266565E+03  0.102509803587086409E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.155999999999999983E+01  0.338297718944392307E+07  0.116773963924566388E+03  0.100823183452965466E+03  0.000000000000000000E+00  0.000000000000000000E+00
  0.156999999999999984E+01  0.330772243160236860E+07  0.115707970418738498E+03  0.991576265212343770E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.157999999999999985E+01  0.323406751488954807E+07  0.114651831458652381E+03  0.975126415657771446E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.159000000000000008E+01  0.316197984940146981E+07  0.113605454195529163E+03  0.958877427348442950E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.159999999999999987E+01  0.309142748361077067E+07  0.112568746688784955E+03  0.942824498657093955E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.160999999999999988E+01  0.302237909229010809E+07  0.111541617895053292E+03  0.926962888242370298E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.161999999999999988E+01  0.295480396465730993E+07  0.110523977657379959E+03  0.911287918689972827E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.162999999999999989E+01  0.288867199273835495E+07  0.109515736694584788E+03  0.895794980394107228E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.164000000000000012E+01  0.282395365994423069E+07  0.108516806590784313E+03  0.880479535672501896E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.164999999999999991E+01  0.276062002985775704E+07  0.107527099785070078E+03  0.865337123106626933E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.165999999999999992E+01  0.269864273522688076E+07  0.106546529561336911E+03  0.850363362097053681E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.166999999999999993E+01  0.263799396716042329E+07  0.105575010038257147E+03  0.835553957622163495E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.167999999999999994E+01  0.257864646452270541E+07  0.104612456159394512E+03  0.820904705186672601E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.168999999999999972E+01  0.252057350352378609E+07  0.103658783683454431E+03  0.806411495944625756E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.169999999999999996E+01  0.246374888750129566E+07  0.102713909174665091E+03  0.792070321979755647E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.170999999999999996E+01  0.240814693689078931E+07  0.101777749993286335E+03  0.777877281724287570E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.171999999999999997E+01  0.235374247938121296E+07  0.100850224286240760E+03  0.763828585495496242E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.172999999999999976E+01  0.230051084025186300E+07  0.999312509778643800E+02  0.749920561127565293E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.173999999999999977E+01  0.224842783288796619E+07  0.990207497607721194E+02  0.736149659674602077E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.175000000000000000E+01  0.219746974947132636E+07  0.981186410868351828E+02  0.722512461158980557E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.176000000000000001E+01  0.214761335184308887E+07  0.972248461582663310E+02  0.709005680337600381E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.177000000000000002E+01  0.209883586253548274E+07  0.963392869188096910E+02  0.695626172457152023E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.177999999999999980E+01  0.205111495596945146E+07  0.954618860450323865E+02  0.682370938968051775E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.178999999999999981E+01  0.200442874981512409E+07  0.945925669377138547E+02  0.669237133165417788E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.180000000000000004E+01  0.195875579651245824E+07  0.937312537133312276E+02  0.656222065724293628E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.181000000000000005E+01  0.191407507494880399E+07  0.928778711956365868E+02  0.643323210095283429E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.181999999999999984E+01  0.187036598229077947E+07  0.920323449073237327E+02  0.630538207725894111E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.182999999999999985E+01  0.182760832596767903E+07  0.911946010617825351E+02  0.617864873072184224E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.183999999999999986E+01  0.178578231580356951E+07  0.903645665549371557E+02  0.605301198364784980E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.185000000000000009E+01  0.174486855629543262E+07  0.895421689571664245E+02  0.592845358093037262E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.185999999999999988E+01  0.170484803903475567E+07  0.887273365053037111E+02  0.580495713170869934E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.186999999999999988E+01  0.166570213526994991E+07  0.879199980947142734E+02  0.568250814748140058E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.187999999999999989E+01  0.162741258860697760E+07  0.871200832714475268E+02  0.556109407631479158E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.188999999999999990E+01  0.158996150784583599E+07  0.863275222244627685E+02  0.544070433279242067E+02  0.000000000000000000E+00  0.000000000000000000E+00
  0.189999999999999991E+01  0.155333135995033197E+07  0.855422457779255581E+02  0.532133032335953757E+02  0.000000000000000000E+00  0.000000000000000000E+00
